소장품번호,명칭,text_full,연결페이지
무령168,호박 조옥,"소장품번호: 무령168
명칭: 호박 조옥
이명칭: 琥珀棗玉, 호박제조옥, 琥珀製棗玉
영문명칭: Amber bead
실측치: 길이:2.0-너비:1.3-두께:0.8-구멍지름:0.2
수량: 1
보관처: 기관-국립1-공주
특징: 호박 조옥으로 완형이다. 재질은 호박제이다. 무령왕릉에서 출토된 총 8점의 호박 조옥(무령162~무령169) 중 1점에 해당한다. X선 투과 조사에서 내부 구멍 상태를 확인한 결과 구멍의 양끝이 가운데보다 지름이 넓고, 구멍이 일직선이 아니라 중간 지점에서 만나는 것으로 보아 양쪽에서 구멍을 뚫은 것으로 보인다. 호박 조옥(무령162~무령169) 8점은 비중 측정 결과 약 1.13~1.14로 확인되었고 X선 투과 사진에서 투과도가 비교적 균일하여 유사 재질로 추정 된다.
참고자료: 文化公報部 文化財管理局, 1973, 『武寧王陵 發掘調査報告書』, p.34, 圖版 61-3.
국립공주박물관, 2018, 『武寧王陵 新報告書 Ⅳ』 - 출토유물1(옥석류) -, pp.85~87, 도판 40-7.
국립공주박물관, 2014, 『武寧王陵 新報告書 Ⅲ』 - 분석·제작기술1(자연유물), pp.72~74.",https://www.emuseum.go.kr/detail?relicId=PS0100100400700016800000
무령169,호박 조옥,"소장품번호: 무령169
명칭: 호박 조옥
이명칭: 琥珀棗玉, 호박제조옥, 琥珀製棗玉
영문명칭: Amber bead
실측치: 길이:1.4-너비:1.0-두께:1.0-구멍지름:0.1
수량: 1
보관처: 수장고-1수장고-66장
특징: 호박 조옥으로 일부가 결실되었다. 재질은 호박제이다. 무령왕릉에서 출토된 총 8점의 호박 조옥(무령162~무령169) 중 1점에 해당한다. X선 투과 조사에서 내부 구멍 상태를 확인한 결과 구멍의 양끝이 가운데보다 지름이 넓고, 구멍이 일직선이 아니라 중간 지점에서 만나는 것으로 보아 양쪽에서 구멍을 뚫은 것으로 보인다. 호박 조옥(무령162~무령169) 8점은 비중 측정 결과 약 1.13~1.14로 확인되었고 X선 투과 사진에서 투과도가 비교적 균일하여 유사 재질로 추정 된다.
참고자료: 文化公報部 文化財管理局, 1973, 『武寧王陵 發掘調査報告書』, p.34, 圖版 61-3.
국립공주박물관, 2018, 『武寧王陵 新報告書 Ⅳ』 - 출토유물1(옥석류) -, pp.85~87, 도판 40-8.
국립공주박물관, 2014, 『武寧王陵 新報告書 Ⅲ』 - 분석·제작기술1(자연유물), pp.72~74.",https://www.emuseum.go.kr/detail?relicId=PS0100100400700016900000
무령170,흑옥 조옥,"소장품번호: 무령170
명칭: 흑옥 조옥
이명칭: 黑玉棗玉, 흑옥제조옥, 黑玉製棗玉
영문명칭: Jet bead
실측치: 길이:1.4-너비:1.0-두께:0.6-구멍지름:0.1
수량: 1
보관처: 기관-국립1-공주
특징: 흑옥 조옥으로 완형이다. 재질은 흑옥제이다. 왕비의 가슴 부근에서 출토된 비슷한 형태의 흑옥 조옥 13점(무령170~무령182) 중 1점에 해당한다. 위와 아래가 좁고 가운데가 넓은 형태를 보인다. X선 투과사진에서 구멍 양끝이 넓고 가운데가 좁거나 서로 만나는 형태로 되어 있어 양쪽에서 구멍을 뚫었음을 알 수 있다. 중앙에 있는 구멍 속에서 끈의 흔적이 확인된다. 전자 현미경으로 조직을 관찰한 결과, 인피섬유인 양마(洋麻)일 가능성이 높다. 목걸이나 염주(念珠)로 사용되었을 것으로 추정된다.
참고자료: 文化公報部 文化財管理局, 1973, 『武寧王陵 發掘調査報告書』, p.34, 圖版 61-2.
국립공주박물관, 2018, 『武寧王陵 新報告書 Ⅳ』 - 출토유물1(옥석류) -, pp.88~90, 도판 43-1.
국립공주박물관, 2011, 『무령왕릉을 格物하다』 무령왕릉 발굴40주년 기념 특별전, p.198.",https://www.emuseum.go.kr/detail?relicId=PS0100100400700017000000
무령171,흑옥 조옥,"소장품번호: 무령171
명칭: 흑옥 조옥
이명칭: 黑玉棗玉, 흑옥제조옥, 黑玉製棗玉
영문명칭: Jet bead
실측치: 길이:1.5-너비:0.9-두께:0.5-구멍지름:0.1
수량: 1
보관처: 기관-국립1-공주
특징: 흑옥 조옥으로 완형이다. 재질은 흑옥제이다. 왕비의 가슴 부근에서 출토된 비슷한 형태의 흑옥 조옥 13점(무령170~무령182) 중 1점에 해당한다. 위와 아래가 좁고 가운데가 넓은 형태를 보인다. X선 투과사진에서 구멍 양끝이 넓고 가운데가 좁거나 서로 만나는 형태로 되어 있어 양쪽에서 구멍을 뚫었음을 알 수 있다. 중앙에 있는 구멍 속에서 끈의 흔적이 확인된다. 전자 현미경으로 조직을 관찰한 결과, 인피섬유인 양마(洋麻)일 가능성이 높다. 목걸이나 염주(念珠)로 사용되었을 것으로 추정된다.
참고자료: 文化公報部 文化財管理局, 1973, 『武寧王陵 發掘調査報告書』, p.34, 圖版 61-2.
국립공주박물관, 2018, 『武寧王陵 新報告書 Ⅳ』 - 출토유물1(옥석류) -, pp.88~90, 도판 43-2.
국립공주박물관, 2011, 『무령왕릉을 格物하다』 무령왕릉 발굴40주년 기념 특별전, p.198.",https://www.emuseum.go.kr/detail?relicId=PS0100100400700017100000
무령172,흑옥 조옥,"소장품번호: 무령172
명칭: 흑옥 조옥
이명칭: 黑玉棗玉, 흑옥제조옥, 黑玉製棗玉
영문명칭: Jet bead
실측치: 길이:1.4-너비:1.0-두께:0.6-구멍지름:0.2
수량: 1
보관처: 기관-국립1-공주
특징: 흑옥 조옥으로 완형이다. 재질은 흑옥제이다. 왕비의 가슴 부근에서 출토된 비슷한 형태의 흑옥 조옥 13점(무령170~무령182) 중 1점에 해당한다. 위와 아래가 좁고 가운데가 넓은 형태를 보인다. X선 투과사진에서 구멍 양끝이 넓고 가운데가 좁거나 서로 만나는 형태로 되어 있어 양쪽에서 구멍을 뚫었음을 알 수 있다. 중앙에 있는 구멍 속에서 끈의 흔적이 확인된다. 전자 현미경으로 조직을 관찰한 결과, 인피섬유인 양마(洋麻)일 가능성이 높다. 목걸이나 염주(念珠)로 사용되었을 것으로 추정된다.
참고자료: 文化公報部 文化財管理局, 1973, 『武寧王陵 發掘調査報告書』, p.34, 圖版 61-2.
국립공주박물관, 2018, 『武寧王陵 新報告書 Ⅳ』 - 출토유물1(옥석류) -, pp.88~90, 도판 43-3.
국립공주박물관, 2011, 『무령왕릉을 格物하다』 무령왕릉 발굴40주년 기념 특별전, p.198.",https://www.emuseum.go.kr/detail?relicId=PS0100100400700017200000
무령173,흑옥 조옥,"소장품번호: 무령173
명칭: 흑옥 조옥
이명칭: 黑玉棗玉, 흑옥제조옥, 黑玉製棗玉
영문명칭: Jet bead
실측치: 길이:1.4-너비:1.0-두께:0.6-구멍지름:0.1
수량: 1
보관처: 기관-국립1-공주
특징: 흑옥 조옥으로 완형이다. 재질은 흑옥제이다. 왕비의 가슴 부근에서 출토된 비슷한 형태의 흑옥 조옥 13점(무령170~무령182) 중 1점에 해당한다. 위와 아래가 좁고 가운데가 넓은 형태를 보인다. X선 투과사진에서 구멍 양끝이 넓고 가운데가 좁거나 서로 만나는 형태로 되어 있어 양쪽에서 구멍을 뚫었음을 알 수 있다. 중앙에 있는 구멍 속에서 끈의 흔적이 확인된다. 전자 현미경으로 조직을 관찰한 결과, 인피섬유인 양마(洋麻)일 가능성이 높다. 목걸이나 염주(念珠)로 사용되었을 것으로 추정된다.
참고자료: 文化公報部 文化財管理局, 1973, 『武寧王陵 發掘調査報告書』, p.34, 圖版 61-2.
국립공주박물관, 2018, 『武寧王陵 新報告書 Ⅳ』 - 출토유물1(옥석류) -, pp.88~90, 도판 43-4.
국립공주박물관, 2011, 『무령왕릉을 格物하다』 무령왕릉 발굴40주년 기념 특별전, p.198.",https://www.emuseum.go.kr/detail?relicId=PS0100100400700017300000
무령174,흑옥 조옥,"소장품번호: 무령174
명칭: 흑옥 조옥
이명칭: 黑玉棗玉, 흑옥제조옥, 黑玉製棗玉
영문명칭: Jet bead
실측치: 길이:1.5-너비:1.0-두께:0.5-구멍지름:0.1
수량: 1
보관처: 기관-국립1-공주
특징: 흑옥 조옥으로 완형이다. 재질은 흑옥제이다. 왕비의 가슴 부근에서 출토된 비슷한 형태의 흑옥 조옥 13점(무령170~무령182) 중 1점에 해당한다. 위와 아래가 좁고 가운데가 넓은 형태를 보인다. X선 투과사진에서 구멍 양끝이 넓고 가운데가 좁거나 서로 만나는 형태로 되어 있어 양쪽에서 구멍을 뚫었음을 알 수 있다. 중앙에 있는 구멍 속에서 끈의 흔적이 확인된다. 전자 현미경으로 조직을 관찰한 결과, 인피섬유인 양마(洋麻)일 가능성이 높다. 목걸이나 염주(念珠)로 사용되었을 것으로 추정된다.
참고자료: 文化公報部 文化財管理局, 1973, 『武寧王陵 發掘調査報告書』, p.34, 圖版 61-2.
국립공주박물관, 2018, 『武寧王陵 新報告書 Ⅳ』 - 출토유물1(옥석류) -, pp.88~90, 도판 43-5.
국립공주박물관, 2011, 『무령왕릉을 格物하다』 무령왕릉 발굴40주년 기념 특별전, p.198.",https://www.emuseum.go.kr/detail?relicId=PS0100100400700017400000
무령175,흑옥 조옥,"소장품번호: 무령175
명칭: 흑옥 조옥
이명칭: 黑玉棗玉, 흑옥제조옥, 黑玉製棗玉
영문명칭: Jet bead
실측치: 길이:1.4-너비:1.0-두께:0.7-구멍지름:0.2
수량: 1
보관처: 기관-국립1-공주
특징: 흑옥 조옥으로 완형이다. 재질은 흑옥제이다. 왕비의 가슴 부근에서 출토된 비슷한 형태의 흑옥 조옥 13점(무령170~무령182) 중 1점에 해당한다. 위와 아래가 좁고 가운데가 넓은 형태를 보인다. X선 투과사진에서 구멍 양끝이 넓고 가운데가 좁거나 서로 만나는 형태로 되어 있어 양쪽에서 구멍을 뚫었음을 알 수 있다. 중앙에 있는 구멍 속에서 끈의 흔적이 확인된다. 전자 현미경으로 조직을 관찰한 결과, 인피섬유인 양마(洋麻)일 가능성이 높다. 목걸이나 염주(念珠)로 사용되었을 것으로 추정된다.
참고자료: 文化公報部 文化財管理局, 1973, 『武寧王陵 發掘調査報告書』, p.34, 圖版 61-2.
국립공주박물관, 2018, 『武寧王陵 新報告書 Ⅳ』 - 출토유물1(옥석류) -, pp.88~90, 도판 43-6.
국립공주박물관, 2011, 『무령왕릉을 格物하다』 무령왕릉 발굴40주년 기념 특별전, p.198.",https://www.emuseum.go.kr/detail?relicId=PS0100100400700017500000
무령176,흑옥 조옥,"소장품번호: 무령176
명칭: 흑옥 조옥
이명칭: 黑玉棗玉, 흑옥제조옥, 黑玉製棗玉
영문명칭: Jet bead
실측치: 길이:1.7-너비:1.1-두께:0.5~0.7-구멍지름:0.2
수량: 1
보관처: 기관-국립1-공주
특징: 흑옥 조옥으로 완형이다. 재질은 흑옥제이다. 왕비의 가슴 부근에서 출토된 비슷한 형태의 흑옥 조옥 13점(무령170~무령182) 중 1점에 해당한다. 위와 아래가 좁고 가운데가 넓은 형태를 보인다. X선 투과사진에서 구멍 양끝이 넓고 가운데가 좁거나 서로 만나는 형태로 되어 있어 양쪽에서 구멍을 뚫었음을 알 수 있다. 중앙에 있는 구멍 속에서 끈의 흔적이 확인된다. 전자 현미경으로 조직을 관찰한 결과, 인피섬유인 양마(洋麻)일 가능성이 높다. 목걸이나 염주(念珠)로 사용되었을 것으로 추정된다.
참고자료: 文化公報部 文化財管理局, 1973, 『武寧王陵 發掘調査報告書』, p.34, 圖版 61-2.
국립공주박물관, 2018, 『武寧王陵 新報告書 Ⅳ』 - 출토유물1(옥석류) -, pp.88~90, 도판 43-7.
국립공주박물관, 2011, 『무령왕릉을 格物하다』 무령왕릉 발굴40주년 기념 특별전, p.198.",https://www.emuseum.go.kr/detail?relicId=PS0100100400700017600000
무령177,흑옥 조옥,"소장품번호: 무령177
명칭: 흑옥 조옥
이명칭: 黑玉棗玉, 흑옥제조옥, 黑玉製棗玉
영문명칭: Jet bead
실측치: 길이:1.7-너비:0.9-두께:0.5-구멍지름:0.2
수량: 1
보관처: 기관-국립1-공주
특징: 흑옥 조옥으로 완형이다. 재질은 흑옥제이다. 왕비의 가슴 부근에서 출토된 비슷한 형태의 흑옥 조옥 13점(무령170~무령182) 중 1점에 해당한다. 위와 아래가 좁고 가운데가 넓은 형태를 보인다. X선 투과사진에서 구멍 양끝이 넓고 가운데가 좁거나 서로 만나는 형태로 되어 있어 양쪽에서 구멍을 뚫었음을 알 수 있다. 중앙에 있는 구멍 속에서 끈의 흔적이 확인된다. 전자 현미경으로 조직을 관찰한 결과, 인피섬유인 양마(洋麻)일 가능성이 높다. 목걸이나 염주(念珠)로 사용되었을 것으로 추정된다.
참고자료: 文化公報部 文化財管理局, 1973, 『武寧王陵 發掘調査報告書』, p.34, 圖版 61-2.
국립공주박물관, 2018, 『武寧王陵 新報告書 Ⅳ』 - 출토유물1(옥석류) -, pp.88~90, 도판 43-8.
국립공주박물관, 2011, 『무령왕릉을 格物하다』 무령왕릉 발굴40주년 기념 특별전, p.198.",https://www.emuseum.go.kr/detail?relicId=PS0100100400700017700000
무령178,흑옥 조옥,"소장품번호: 무령178
명칭: 흑옥 조옥
이명칭: 黑玉棗玉, 흑옥제조옥, 黑玉製棗玉
영문명칭: Jet bead
실측치: 길이:1.4-너비:0.9-두께:0.5-구멍지름:0.1
수량: 1
보관처: 기관-국립1-공주
특징: 흑옥 조옥으로 완형이다. 재질은 흑옥제이다. 왕비의 가슴 부근에서 출토된 비슷한 형태의 흑옥 조옥 13점(무령170~무령182) 중 1점에 해당한다. 위와 아래가 좁고 가운데가 넓은 형태를 보인다. X선 투과사진에서 구멍 양끝이 넓고 가운데가 좁거나 서로 만나는 형태로 되어 있어 양쪽에서 구멍을 뚫었음을 알 수 있다. 중앙에 있는 구멍 속에서 끈의 흔적이 확인된다. 전자 현미경으로 조직을 관찰한 결과, 인피섬유인 양마(洋麻)일 가능성이 높다. 목걸이나 염주(念珠)로 사용되었을 것으로 추정된다.
참고자료: 文化公報部 文化財管理局, 1973, 『武寧王陵 發掘調査報告書』, p.34, 圖版 61-2.
국립공주박물관, 2018, 『武寧王陵 新報告書 Ⅳ』 - 출토유물1(옥석류) -, pp.88~90, 도판 43-9.
국립공주박물관, 2011, 『무령왕릉을 格物하다』 무령왕릉 발굴40주년 기념 특별전, p.198.",https://www.emuseum.go.kr/detail?relicId=PS0100100400700017800000
무령179,흑옥 조옥,"소장품번호: 무령179
명칭: 흑옥 조옥
이명칭: 黑玉棗玉, 흑옥제조옥, 黑玉製棗玉
영문명칭: Jet bead
실측치: 길이:1.5-너비:1.3-두께:0.6-구멍지름:0.2
수량: 1
보관처: 기관-국립1-공주
특징: 흑옥 조옥으로 완형이다. 재질은 흑옥제이다. 왕비의 가슴 부근에서 출토된 비슷한 형태의 흑옥 조옥 13점(무령170~무령182) 중 1점에 해당한다. 위와 아래가 좁고 가운데가 넓은 형태를 보인다. X선 투과사진에서 구멍 양끝이 넓고 가운데가 좁거나 서로 만나는 형태로 되어 있어 양쪽에서 구멍을 뚫었음을 알 수 있다. 중앙에 있는 구멍 속에서 끈의 흔적이 확인된다. 전자 현미경으로 조직을 관찰한 결과, 인피섬유인 양마(洋麻)일 가능성이 높다. 목걸이나 염주(念珠)로 사용되었을 것으로 추정된다.
참고자료: 文化公報部 文化財管理局, 1973, 『武寧王陵 發掘調査報告書』, p.34, 圖版 61-2.
국립공주박물관, 2018, 『武寧王陵 新報告書 Ⅳ』 - 출토유물1(옥석류) -, pp.88~90, 도판 43-10.
국립공주박물관, 2011, 『무령왕릉을 格物하다』 무령왕릉 발굴40주년 기념 특별전, p.198.",https://www.emuseum.go.kr/detail?relicId=PS0100100400700017900000
무령180,흑옥 조옥,"소장품번호: 무령180
명칭: 흑옥 조옥
이명칭: 黑玉棗玉, 흑옥제조옥, 黑玉製棗玉
영문명칭: Jet bead
실측치: 길이:1.5-너비:0.9-두께:0.7-구멍지름:0.2
수량: 1
보관처: 기관-국립1-공주
특징: 흑옥 조옥으로 완형이다. 재질은 흑옥제이다. 왕비의 가슴 부근에서 출토된 비슷한 형태의 흑옥 조옥 13점(무령170~무령182) 중 1점에 해당한다. 위와 아래가 좁고 가운데가 넓은 형태를 보인다. X선 투과사진에서 구멍 양끝이 넓고 가운데가 좁거나 서로 만나는 형태로 되어 있어 양쪽에서 구멍을 뚫었음을 알 수 있다. 중앙에 있는 구멍 속에서 끈의 흔적이 확인된다. 전자 현미경으로 조직을 관찰한 결과, 인피섬유인 양마(洋麻)일 가능성이 높다. 목걸이나 염주(念珠)로 사용되었을 것으로 추정된다.
참고자료: 文化公報部 文化財管理局, 1973, 『武寧王陵 發掘調査報告書』, p.34, 圖版 61-2.
국립공주박물관, 2018, 『武寧王陵 新報告書 Ⅳ』 - 출토유물1(옥석류) -, pp.88~90, 도판 43-11.
국립공주박물관, 2011, 『무령왕릉을 格物하다』 무령왕릉 발굴40주년 기념 특별전, p.198.",https://www.emuseum.go.kr/detail?relicId=PS0100100400700018000000
